Municipio;año;Cultivo;Subregion;Latitud;Longitud;Altitud (msnm);Temp, Promedio (°C);Precipitación (mm/año);Produccion_toneladas;Clasificacion;Relieve Predominante
Toro;2022;Lulo;Norte;4,61;-76,08;950;24;1200;45;Ladera;Montañoso
Trujillo;2015;Vid;Centro;4,22;-76,33;1260;21;2100;45;Ladera;Montañoso
Tuluá;2003;Mango;Centro;4,08;-76,19;960;24;1200;45;Valle;Plano
Tuluá;2021;Curuba;Centro;4,08;-76,19;960;24;1200;45;Valle;Plano
Versalles;2002;Maracuyá;Norte;4,58;-76,2;1864;17;2400;45;Ladera;Montañoso
Yumbo;2010;Banano;Sur;3,58;-76,49;995;25;1050;45;Valle;Plano
Palmira;2016;Zapote;Sur;3,54;-76,3;1001;24;1150;45,54;Valle;Plano
Cali;2008;Aguacate;Sur;3,45;-76,53;995;24;1450;46;Valle;Plano
Obando;2007;Mango;Norte;4,58;-75,97;917;25;1200;46;Valle;Plano
Riofrío;2002;Mora;Centro;4,16;-76,29;965;24;1300;46;Ladera;Montañoso
San Pedro;2006;Mora;Centro;3,99;-76,23;980;24;1200;46;Valle;Plano
Toro;2014;Banano;Norte;4,61;-76,08;950;24;1200;46;Ladera;Montañoso
Toro;2015;Banano;Norte;4,61;-76,08;950;24;1200;46;Ladera;Montañoso
Vijes;2011;Aguacate;Sur;3,71;-76,43;987;24;1100;46;Ladera;Montañoso
Yotoco;2009;Cítricos;Centro;3,86;-76,39;972;24;1250;46;Ladera;Montañoso
Yumbo;2003;Vid;Sur;3,58;-76,49;995;25;1050;46;Valle;Plano
Yumbo;2004;Vid;Sur;3,58;-76,49;995;25;1050;46;Valle;Plano
Trujillo;2020;Guanábana;Centro;4,22;-76,33;1260;21;2100;46,4;Ladera;Montañoso
Ansermanuevo;2009;Granadilla;Norte;4,79;-76;1030;23;1600;47;Ladera;Montañoso
Cartago;2001;Maracuyá;Norte;4,75;-75,91;917;25;1300;47;Valle;Plano
Cartago;2002;Maracuyá;Norte;4,75;-75,91;917;25;1300;47;Valle;Plano
Cartago;2003;Maracuyá;Norte;4,75;-75,91;917;25;1300;47;Valle;Plano
El Cairo;2010;Lulo;Norte;4,76;-76,22;1850;17;2800;47;Ladera;Montañoso
La Cumbre;2003;Cítricos;Sur;3,64;-76,56;1550;19;2100;47;Ladera;Montañoso
Trujillo;2021;Vid;Centro;4,22;-76,33;1260;21;2100;47,15;Ladera;Montañoso
La Unión;2020;Lulo;Norte;4,53;-76,1;975;24;1100;47,86;Ladera;Montañoso
Alcalá;2015;Lulo;Norte;4,67;-75,89;1290;21;2100;48;Ladera;Montañoso
Bolivar;2014;Chontaduro;Norte;4,34;-76,18;978;24;1100;48;Ladera;Montañoso
Bolivar;2015;Chontaduro;Norte;4,34;-76,18;978;24;1100;48;Ladera;Montañoso
Bolivar;2016;Chontaduro;Norte;4,34;-76,18;978;24;1100;48;Ladera;Montañoso
Bolivar;2017;Chontaduro;Norte;4,34;-76,18;978;24;1100;48;Ladera;Montañoso
Bolivar;2018;Chontaduro;Norte;4,34;-76,18;978;24;1100;48;Ladera;Montañoso
Bolivar;2019;Chontaduro;Norte;4,34;-76,18;978;24;1100;48;Ladera;Montañoso
Buga;2000;Pitaya;Centro;3,9;-76,3;969;24;1050;48;Valle;Plano
Bugalagrande;2020;Pitaya;Centro;4,21;-76,16;950;25;1150;48;Valle;Plano
Bugalagrande;2021;Pitaya;Centro;4,21;-76,16;950;25;1150;48;Valle;Plano
Bugalagrande;2022;Pitaya;Centro;4,21;-76,16;950;25;1150;48;Valle;Plano
Cali;2000;Aguacate;Sur;3,45;-76,53;995;24;1450;48;Valle;Plano
Cali;2000;Mora;Sur;3,45;-76,53;995;24;1450;48;Valle;Plano
Cali;2010;Mango;Sur;3,45;-76,53;995;24;1450;48;Valle;Plano
Cali;2011;Mango;Sur;3,45;-76,53;995;24;1450;48;Valle;Plano
Cali;2018;Tomate de Árbol;Sur;3,45;-76,53;995;24;1450;48;Valle;Plano
Cali;2019;Tomate de Árbol;Sur;3,45;-76,53;995;24;1450;48;Valle;Plano
Cali;2020;Tomate de Árbol;Sur;3,45;-76,53;995;24;1450;48;Valle;Plano
Cali;2021;Tomate de Árbol;Sur;3,45;-76,53;995;24;1450;48;Valle;Plano
Cali;2022;Tomate de Árbol;Sur;3,45;-76,53;995;24;1450;48;Valle;Plano
Calima Darién;2014;Banano;Centro;3,89;-76,49;1485;18;2300;48;Ladera;Montañoso
Dagua;2000;Borojó;Sur;3,66;-76,69;828;24;2200;48;Ladera;Montañoso
Dagua;2007;Guanábana;Sur;3,66;-76,69;828;24;2200;48;Ladera;Montañoso
Dagua;2008;Guanábana;Sur;3,66;-76,69;828;24;2200;48;Ladera;Montañoso
El Aguila;2001;Granadilla;Norte;4,91;-76,04;1800;17;2600;48;Ladera;Montañoso
El Aguila;2009;Granadilla;Norte;4,91;-76,04;1800;17;2600;48;Ladera;Montañoso
El Aguila;2010;Tomate de Árbol;Norte;4,91;-76,04;1800;17;2600;48;Ladera;Montañoso
El Aguila;2011;Granadilla;Norte;4,91;-76,04;1800;17;2600;48;Ladera;Montañoso
El Dovio;2019;Pitaya;Norte;4,51;-76,24;1434;20;2400;48;Ladera;Montañoso
Florida;2008;Mango;Sur;3,32;-76,23;1038;23;1500;48;Ladera;Montañoso
Florida;2009;Mango;Sur;3,32;-76,23;1038;23;1500;48;Ladera;Montañoso
Florida;2017;Curuba;Sur;3,32;-76,23;1038;23;1500;48;Ladera;Montañoso
Jamundí;2001;Guanábana;Sur;3,26;-76,54;975;24;1550;48;Valle;Plano
Jamundí;2001;Lulo;Sur;3,26;-76,54;975;24;1550;48;Valle;Plano
Jamundí;2002;Guanábana;Sur;3,26;-76,54;975;24;1550;48;Valle;Plano
Jamundí;2002;Lulo;Sur;3,26;-76,54;975;24;1550;48;Valle;Plano
Jamundí;2003;Guanábana;Sur;3,26;-76,54;975;24;1550;48;Valle;Plano
Jamundí;2008;Guanábana;Sur;3,26;-76,54;975;24;1550;48;Valle;Plano
Jamundí;2008;Guayaba;Sur;3,26;-76,54;975;24;1550;48;Valle;Plano
Jamundí;2009;Guayaba;Sur;3,26;-76,54;975;24;1550;48;Valle;Plano
Jamundí;2010;Guayaba;Sur;3,26;-76,54;975;24;1550;48;Valle;Plano
Jamundí;2014;Gulupa;Sur;3,26;-76,54;975;24;1550;48;Valle;Plano
Jamundí;2015;Aguacate;Sur;3,26;-76,54;975;24;1550;48;Valle;Plano
Jamundí;2017;Guanábana;Sur;3,26;-76,54;975;24;1550;48;Valle;Plano
Jamundí;2017;Guayaba;Sur;3,26;-76,54;975;24;1550;48;Valle;Plano
Jamundí;2018;Guanábana;Sur;3,26;-76,54;975;24;1550;48;Valle;Plano
Jamundí;2019;Guanábana;Sur;3,26;-76,54;975;24;1550;48;Valle;Plano
La Cumbre;2002;Pitaya;Sur;3,64;-76,56;1550;19;2100;48;Ladera;Montañoso
La Unión;2006;Brevo;Norte;4,53;-76,1;975;24;1100;48;Ladera;Montañoso
Pradera;2021;Lulo;Sur;3,42;-76,24;1070;23;1400;48;Ladera;Montañoso
Restrepo;2009;Mora;Centro;3,82;-76,52;1400;20;1600;48;Ladera;Montañoso
Restrepo;2010;Mora;Centro;3,82;-76,52;1400;20;1600;48;Ladera;Montañoso
Restrepo;2015;Mora;Centro;3,82;-76,52;1400;20;1600;48;Ladera;Montañoso
Restrepo;2020;Bananito;Centro;3,82;-76,52;1400;20;1600;48;Ladera;Montañoso
Riofrío;2016;Guanábana;Centro;4,16;-76,29;965;24;1300;48;Ladera;Montañoso
Riofrío;2017;Guanábana;Centro;4,16;-76,29;965;24;1300;48;Ladera;Montañoso
Riofrío;2018;Guanábana;Centro;4,16;-76,29;965;24;1300;48;Ladera;Montañoso
Riofrío;2019;Guanábana;Centro;4,16;-76,29;965;24;1300;48;Ladera;Montañoso
Riofrío;2020;Pitaya;Centro;4,16;-76,29;965;24;1300;48;Ladera;Montañoso
Roldanillo;2019;Mora;Norte;4,41;-76,15;966;24;1150;48;Ladera;Montañoso
San Pedro;2007;Lulo;Centro;3,99;-76,23;980;24;1200;48;Valle;Plano
Sevilla;2022;Macadamia;Centro;4,26;-75,93;1612;19;2200;48;Ladera;Montañoso
Toro;2007;Granadilla;Norte;4,61;-76,08;950;24;1200;48;Ladera;Montañoso
Toro;2007;Lulo;Norte;4,61;-76,08;950;24;1200;48;Ladera;Montañoso
Toro;2022;Granadilla;Norte;4,61;-76,08;950;24;1200;48;Ladera;Montañoso
Trujillo;2013;Lulo;Centro;4,22;-76,33;1260;21;2100;48;Ladera;Montañoso
Tuluá;2015;Maracuyá;Centro;4,08;-76,19;960;24;1200;48;Valle;Plano
Tuluá;2016;Granadilla;Centro;4,08;-76,19;960;24;1200;48;Valle;Plano
Versalles;2021;Guayaba;Norte;4,58;-76,2;1864;17;2400;48;Ladera;Montañoso
Vijes;2007;Aguacate;Sur;3,71;-76,43;987;24;1100;48;Ladera;Montañoso
Vijes;2021;Lulo;Sur;3,71;-76,43;987;24;1100;48;Ladera;Montañoso
Yotoco;2013;Lulo;Centro;3,86;-76,39;972;24;1250;48;Ladera;Montañoso
Yumbo;2001;Lulo;Sur;3,58;-76,49;995;25;1050;48;Valle;Plano
Yumbo;2002;Lulo;Sur;3,58;-76,49;995;25;1050;48;Valle;Plano
Andalucia;2008;Guanábana;Centro;4,17;-76,16;985;24;1100;49;Valle;Plano
Argelia;2008;Lulo;Norte;4,48;-76,11;1560;20;2200;49;Ladera;Montañoso
Buga;2003;Aguacate;Centro;3,9;-76,3;969;24;1050;49;Valle;Plano
Buga;2004;Aguacate;Centro;3,9;-76,3;969;24;1050;49;Valle;Plano
Calima Darién;2001;Granadilla;Centro;3,89;-76,49;1485;18;2300;49;Ladera;Montañoso
Calima Darién;2003;Granadilla;Centro;3,89;-76,49;1485;18;2300;49;Ladera;Montañoso
El Aguila;2000;Tomate de Árbol;Norte;4,91;-76,04;1800;17;2600;49;Ladera;Montañoso
El Cairo;2005;Lulo;Norte;4,76;-76,22;1850;17;2800;49;Ladera;Montañoso
Ginebra;2013;Granadilla;Sur;3,73;-76,27;1100;23;1300;49;Ladera;Montañoso
Ginebra;2014;Granadilla;Sur;3,73;-76,27;1100;23;1300;49;Ladera;Montañoso
La Unión;2003;Pitaya;Norte;4,53;-76,1;975;24;1100;49;Ladera;Montañoso
Riofrío;2018;Guayaba;Centro;4,16;-76,29;965;24;1300;49;Ladera;Montañoso
Riofrío;2019;Guayaba;Centro;4,16;-76,29;965;24;1300;49;Ladera;Montañoso
Riofrío;2020;Guayaba;Centro;4,16;-76,29;965;24;1300;49;Ladera;Montañoso
San Pedro;2000;Maracuyá;Centro;3,99;-76,23;980;24;1200;49;Valle;Plano
San Pedro;2002;Maracuyá;Centro;3,99;-76,23;980;24;1200;49;Valle;Plano
San Pedro;2003;Maracuyá;Centro;3,99;-76,23;980;24;1200;49;Valle;Plano
San Pedro;2005;Papaya;Centro;3,99;-76,23;980;24;1200;49;Valle;Plano
San Pedro;2006;Papaya;Centro;3,99;-76,23;980;24;1200;49;Valle;Plano
San Pedro;2007;Tomate de Árbol;Centro;3,99;-76,23;980;24;1200;49;Valle;Plano
San Pedro;2015;Mango;Centro;3,99;-76,23;980;24;1200;49;Valle;Plano
Sevilla;2008;Granadilla;Centro;4,26;-75,93;1612;19;2200;49;Ladera;Montañoso
Tuluá;2015;Guanábana;Centro;4,08;-76,19;960;24;1200;49;Valle;Plano
Tuluá;2016;Guanábana;Centro;4,08;-76,19;960;24;1200;49;Valle;Plano
Tuluá;2017;Guanábana;Centro;4,08;-76,19;960;24;1200;49;Valle;Plano
Tuluá;2018;Guanábana;Centro;4,08;-76,19;960;24;1200;49;Valle;Plano
Versalles;2010;Tomate de Árbol;Norte;4,58;-76,2;1864;17;2400;49;Ladera;Montañoso
Versalles;2011;Mora;Norte;4,58;-76,2;1864;17;2400;49;Ladera;Montañoso
Florida;2018;Mango;Sur;3,32;-76,23;1038;23;1500;49,5;Ladera;Montañoso
Florida;2021;Mango;Sur;3,32;-76,23;1038;23;1500;49,5;Ladera;Montañoso
Alcalá;2016;Guayaba;Norte;4,67;-75,89;1290;21;2100;50;Ladera;Montañoso
Andalucia;2002;Guayaba;Centro;4,17;-76,16;985;24;1100;50;Valle;Plano
Ansermanuevo;2002;Mango;Norte;4,79;-76;1030;23;1600;50;Ladera;Montañoso
Ansermanuevo;2004;Mango;Norte;4,79;-76;1030;23;1600;50;Ladera;Montañoso
Ansermanuevo;2005;Mango;Norte;4,79;-76;1030;23;1600;50;Ladera;Montañoso
Ansermanuevo;2006;Mango;Norte;4,79;-76;1030;23;1600;50;Ladera;Montañoso
Ansermanuevo;2012;Mango;Norte;4,79;-76;1030;23;1600;50;Ladera;Montañoso
Ansermanuevo;2013;Mango;Norte;4,79;-76;1030;23;1600;50;Ladera;Montañoso
Ansermanuevo;2020;Maracuyá;Norte;4,79;-76;1030;23;1600;50;Ladera;Montañoso
Ansermanuevo;2021;Maracuyá;Norte;4,79;-76;1030;23;1600;50;Ladera;Montañoso
Ansermanuevo;2022;Piña;Norte;4,79;-76;1030;23;1600;50;Ladera;Montañoso
Bolivar;2000;Guanábana;Norte;4,34;-76,18;978;24;1100;50;Ladera;Montañoso
Bolivar;2001;Guanábana;Norte;4,34;-76,18;978;24;1100;50;Ladera;Montañoso
Bolivar;2002;Guanábana;Norte;4,34;-76,18;978;24;1100;50;Ladera;Montañoso
Bolivar;2003;Guanábana;Norte;4,34;-76,18;978;24;1100;50;Ladera;Montañoso
Bolivar;2004;Guanábana;Norte;4,34;-76,18;978;24;1100;50;Ladera;Montañoso
Bolivar;2022;Mora;Norte;4,34;-76,18;978;24;1100;50;Ladera;Montañoso
Buga;2000;Maracuyá;Centro;3,9;-76,3;969;24;1050;50;Valle;Plano
Buga;2001;Aguacate;Centro;3,9;-76,3;969;24;1050;50;Valle;Plano
Buga;2022;Aguacate;Centro;3,9;-76,3;969;24;1050;50;Valle;Plano
Cali;2004;Lulo;Sur;3,45;-76,53;995;24;1450;50;Valle;Plano
Cali;2005;Lulo;Sur;3,45;-76,53;995;24;1450;50;Valle;Plano
Cali;2006;Lulo;Sur;3,45;-76,53;995;24;1450;50;Valle;Plano
Cali;2009;Lulo;Sur;3,45;-76,53;995;24;1450;50;Valle;Plano
Cali;2014;Tomate de Árbol;Sur;3,45;-76,53;995;24;1450;50;Valle;Plano
Calima Darién;2011;Guayaba;Centro;3,89;-76,49;1485;18;2300;50;Ladera;Montañoso
Calima Darién;2012;Guayaba;Centro;3,89;-76,49;1485;18;2300;50;Ladera;Montañoso
Calima Darién;2013;Guayaba;Centro;3,89;-76,49;1485;18;2300;50;Ladera;Montañoso
Calima Darién;2014;Guayaba;Centro;3,89;-76,49;1485;18;2300;50;Ladera;Montañoso
Calima Darién;2015;Guayaba;Centro;3,89;-76,49;1485;18;2300;50;Ladera;Montañoso
Calima Darién;2016;Guayaba;Centro;3,89;-76,49;1485;18;2300;50;Ladera;Montañoso
Calima Darién;2017;Guayaba;Centro;3,89;-76,49;1485;18;2300;50;Ladera;Montañoso
Calima Darién;2018;Guayaba;Centro;3,89;-76,49;1485;18;2300;50;Ladera;Montañoso
Calima Darién;2019;Guayaba;Centro;3,89;-76,49;1485;18;2300;50;Ladera;Montañoso
El Aguila;2011;Mora;Norte;4,91;-76,04;1800;17;2600;50;Ladera;Montañoso
El Aguila;2017;Piña;Norte;4,91;-76,04;1800;17;2600;50;Ladera;Montañoso
El Cairo;2003;Mora;Norte;4,76;-76,22;1850;17;2800;50;Ladera;Montañoso
El Cairo;2011;Pitaya;Norte;4,76;-76,22;1850;17;2800;50;Ladera;Montañoso
El Cairo;2012;Pitaya;Norte;4,76;-76,22;1850;17;2800;50;Ladera;Montañoso
El Cerrito;2008;Mora;Sur;3,68;-76,31;987;24;1150;50;Valle;Plano
El Cerrito;2009;Mora;Sur;3,68;-76,31;987;24;1150;50;Valle;Plano
El Cerrito;2010;Mora;Sur;3,68;-76,31;987;24;1150;50;Valle;Plano
El Cerrito;2011;Mora;Sur;3,68;-76,31;987;24;1150;50;Valle;Plano
El Cerrito;2012;Mora;Sur;3,68;-76,31;987;24;1150;50;Valle;Plano
El Dovio;2007;Granadilla;Norte;4,51;-76,24;1434;20;2400;50;Ladera;Montañoso
Florida;2015;Tomate de Árbol;Sur;3,32;-76,23;1038;23;1500;50;Ladera;Montañoso
Florida;2019;Guanábana;Sur;3,32;-76,23;1038;23;1500;50;Ladera;Montañoso
Florida;2020;Guanábana;Sur;3,32;-76,23;1038;23;1500;50;Ladera;Montañoso
Guacarí;2000;Papaya;Centro;3,76;-76,33;980;24;1100;50;Valle;Plano
Jamundí;2008;Fresa;Sur;3,26;-76,54;975;24;1550;50;Valle;Plano
Jamundí;2009;Fresa;Sur;3,26;-76,54;975;24;1550;50;Valle;Plano
Jamundí;2018;Lulo;Sur;3,26;-76,54;975;24;1550;50;Valle;Plano
La Cumbre;2009;Manzana;Sur;3,64;-76,56;1550;19;2100;50;Ladera;Montañoso
La Victoria;2008;Chontaduro;Norte;4,52;-76,04;915;25;1100;50;Valle;Plano
La Victoria;2009;Chontaduro;Norte;4,52;-76,04;915;25;1100;50;Valle;Plano
La Victoria;2010;Chontaduro;Norte;4,52;-76,04;915;25;1100;50;Valle;Plano
La Victoria;2016;Vid;Norte;4,52;-76,04;915;25;1100;50;Valle;Plano
La Victoria;2019;Papaya;Norte;4,52;-76,04;915;25;1100;50;Valle;Plano
La Victoria;2020;Papaya;Norte;4,52;-76,04;915;25;1100;50;Valle;Plano
Palmira;2011;Aguacate;Sur;3,54;-76,3;1001;24;1150;50;Valle;Plano
Pradera;2021;Mora;Sur;3,42;-76,24;1070;23;1400;50;Ladera;Montañoso
Restrepo;2001;Pitaya;Centro;3,82;-76,52;1400;20;1600;50;Ladera;Montañoso
Restrepo;2004;Granadilla;Centro;3,82;-76,52;1400;20;1600;50;Ladera;Montañoso
Restrepo;2005;Granadilla;Centro;3,82;-76,52;1400;20;1600;50;Ladera;Montañoso
Riofrío;2013;Pitaya;Centro;4,16;-76,29;965;24;1300;50;Ladera;Montañoso
Riofrío;2018;Mora;Centro;4,16;-76,29;965;24;1300;50;Ladera;Montañoso
Trujillo;2005;Maracuyá;Centro;4,22;-76,33;1260;21;2100;50;Ladera;Montañoso
Trujillo;2013;Pitaya;Centro;4,22;-76,33;1260;21;2100;50;Ladera;Montañoso
Tuluá;2016;Mango;Centro;4,08;-76,19;960;24;1200;50;Valle;Plano
Tuluá;2017;Mango;Centro;4,08;-76,19;960;24;1200;50;Valle;Plano
Tuluá;2018;Mango;Centro;4,08;-76,19;960;24;1200;50;Valle;Plano
Yotoco;2004;Papaya;Centro;3,86;-76,39;972;24;1250;50;Ladera;Montañoso
Yumbo;2009;Guayaba;Sur;3,58;-76,49;995;25;1050;50;Valle;Plano
Yumbo;2012;Guanábana;Sur;3,58;-76,49;995;25;1050;50;Valle;Plano
Zarzal;2019;Vid;Norte;4,39;-76,07;916;25;1150;50;Valle;Plano
Ansermanuevo;2009;Guanábana;Norte;4,79;-76;1030;23;1600;51;Ladera;Montañoso
Cartago;2005;Maracuyá;Norte;4,75;-75,91;917;25;1300;51;Valle;Plano
Cartago;2008;Maracuyá;Norte;4,75;-75,91;917;25;1300;51;Valle;Plano
Cartago;2010;Maracuyá;Norte;4,75;-75,91;917;25;1300;51;Valle;Plano
La Unión;2004;Pitaya;Norte;4,53;-76,1;975;24;1100;51;Ladera;Montañoso
Palmira;2016;Tomate de Árbol;Sur;3,54;-76,3;1001;24;1150;51;Valle;Plano
Sevilla;2011;Mora;Centro;4,26;-75,93;1612;19;2200;51;Ladera;Montañoso
Sevilla;2012;Mora;Centro;4,26;-75,93;1612;19;2200;51;Ladera;Montañoso
Sevilla;2013;Mora;Centro;4,26;-75,93;1612;19;2200;51;Ladera;Montañoso
Sevilla;2015;Mora;Centro;4,26;-75,93;1612;19;2200;51;Ladera;Montañoso
Yumbo;2009;Banano;Sur;3,58;-76,49;995;25;1050;51;Valle;Plano
Yumbo;2011;Banano;Sur;3,58;-76,49;995;25;1050;51;Valle;Plano
Yotoco;2022;Limón;Centro;3,86;-76,39;972;24;1250;51,3;Ladera;Montañoso
Versalles;2020;Granadilla;Norte;4,58;-76,2;1864;17;2400;51,6;Ladera;Montañoso
Candelaria;2020;Plátano;Sur;3,41;-76,35;973;25;1000;52;Valle;Plano
Dagua;2002;Uchuva;Sur;3,66;-76,69;828;24;2200;52;Ladera;Montañoso
El Cairo;2016;Maracuyá;Norte;4,76;-76,22;1850;17;2800;52;Ladera;Montañoso
El Dovio;2002;Tomate de Árbol;Norte;4,51;-76,24;1434;20;2400;52;Ladera;Montañoso
Jamundí;2004;Aguacate;Sur;3,26;-76,54;975;24;1550;52;Valle;Plano
Jamundí;2010;Aguacate;Sur;3,26;-76,54;975;24;1550;52;Valle;Plano
La Unión;2001;Brevo;Norte;4,53;-76,1;975;24;1100;52;Ladera;Montañoso
Pradera;2014;Lulo;Sur;3,42;-76,24;1070;23;1400;52;Ladera;Montañoso
Pradera;2015;Lulo;Sur;3,42;-76,24;1070;23;1400;52;Ladera;Montañoso
Pradera;2016;Lulo;Sur;3,42;-76,24;1070;23;1400;52;Ladera;Montañoso
San Pedro;2003;Mango;Centro;3,99;-76,23;980;24;1200;52;Valle;Plano
Sevilla;2021;Guayaba;Centro;4,26;-75,93;1612;19;2200;52;Ladera;Montañoso
Trujillo;2016;Guayaba;Centro;4,22;-76,33;1260;21;2100;52;Ladera;Montañoso
Yotoco;2015;Lulo;Centro;3,86;-76,39;972;24;1250;52;Ladera;Montañoso
La Victoria;2022;Papaya;Norte;4,52;-76,04;915;25;1100;52,2;Valle;Plano
Trujillo;2020;Pitaya;Centro;4,22;-76,33;1260;21;2100;52,45;Ladera;Montañoso
El Aguila;2017;Cítricos;Norte;4,91;-76,04;1800;17;2600;52,5;Ladera;Montañoso
Florida;2019;Fresa;Sur;3,32;-76,23;1038;23;1500;52,5;Ladera;Montañoso
Palmira;2019;Lulo;Sur;3,54;-76,3;1001;24;1150;52,5;Valle;Plano
Pradera;2000;Lulo;Sur;3,42;-76,24;1070;23;1400;52,5;Ladera;Montañoso
Trujillo;2000;Tomate de Árbol;Centro;4,22;-76,33;1260;21;2100;52,5;Ladera;Montañoso
Andalucia;2003;Papaya;Centro;4,17;-76,16;985;24;1100;53;Valle;Plano
Calima Darién;2001;Lulo;Centro;3,89;-76,49;1485;18;2300;53;Ladera;Montañoso
Candelaria;2005;Guayaba;Sur;3,41;-76,35;973;25;1000;53;Valle;Plano
Jamundí;2007;Lulo;Sur;3,26;-76,54;975;24;1550;53;Valle;Plano
La Victoria;2010;Mango;Norte;4,52;-76,04;915;25;1100;53;Valle;Plano
La Victoria;2011;Mango;Norte;4,52;-76,04;915;25;1100;53;Valle;Plano
La Victoria;2012;Mango;Norte;4,52;-76,04;915;25;1100;53;Valle;Plano
Palmira;2015;Tomate de Árbol;Sur;3,54;-76,3;1001;24;1150;53;Valle;Plano
Pradera;2001;Lulo;Sur;3,42;-76,24;1070;23;1400;53;Ladera;Montañoso
Pradera;2002;Lulo;Sur;3,42;-76,24;1070;23;1400;53;Ladera;Montañoso
Pradera;2003;Lulo;Sur;3,42;-76,24;1070;23;1400;53;Ladera;Montañoso
Pradera;2004;Lulo;Sur;3,42;-76,24;1070;23;1400;53;Ladera;Montañoso
Sevilla;2009;Mora;Centro;4,26;-75,93;1612;19;2200;53;Ladera;Montañoso
Trujillo;2001;Tomate de Árbol;Centro;4,22;-76,33;1260;21;2100;53;Ladera;Montañoso
Yumbo;2007;Papaya;Sur;3,58;-76,49;995;25;1050;53;Valle;Plano
Yumbo;2016;Guayaba;Sur;3,58;-76,49;995;25;1050;53;Valle;Plano
Trujillo;2021;Lulo;Centro;4,22;-76,33;1260;21;2100;53,1;Ladera;Montañoso
Trujillo;2020;Lulo;Centro;4,22;-76,33;1260;21;2100;53,31;Ladera;Montañoso
Ansermanuevo;2006;Mora;Norte;4,79;-76;1030;23;1600;54;Ladera;Montañoso
Ansermanuevo;2007;Mora;Norte;4,79;-76;1030;23;1600;54;Ladera;Montañoso
Ansermanuevo;2010;Mora;Norte;4,79;-76;1030;23;1600;54;Ladera;Montañoso
Ansermanuevo;2012;Mora;Norte;4,79;-76;1030;23;1600;54;Ladera;Montañoso
Ansermanuevo;2017;Pitaya;Norte;4,79;-76;1030;23;1600;54;Ladera;Montañoso
Bolivar;2005;Guanábana;Norte;4,34;-76,18;978;24;1100;54;Ladera;Montañoso
Bolivar;2006;Guanábana;Norte;4,34;-76,18;978;24;1100;54;Ladera;Montañoso
Buga;2009;Aguacate;Centro;3,9;-76,3;969;24;1050;54;Valle;Plano
Cali;2000;Lulo;Sur;3,45;-76,53;995;24;1450;54;Valle;Plano
Calima Darién;2008;Granadilla;Centro;3,89;-76,49;1485;18;2300;54;Ladera;Montañoso
Calima Darién;2015;Granadilla;Centro;3,89;-76,49;1485;18;2300;54;Ladera;Montañoso
Candelaria;2002;Plátano;Sur;3,41;-76,35;973;25;1000;54;Valle;Plano
Dagua;2013;Guanábana;Sur;3,66;-76,69;828;24;2200;54;Ladera;Montañoso
Dagua;2014;Guanábana;Sur;3,66;-76,69;828;24;2200;54;Ladera;Montañoso
Dagua;2015;Guanábana;Sur;3,66;-76,69;828;24;2200;54;Ladera;Montañoso
El Aguila;2015;Mora;Norte;4,91;-76,04;1800;17;2600;54;Ladera;Montañoso
El Dovio;2005;Cítricos;Norte;4,51;-76,24;1434;20;2400;54;Ladera;Montañoso
El Dovio;2006;Cítricos;Norte;4,51;-76,24;1434;20;2400;54;Ladera;Montañoso
Florida;2016;Tomate de Árbol;Sur;3,32;-76,23;1038;23;1500;54;Ladera;Montañoso
Florida;2019;Tomate de Árbol;Sur;3,32;-76,23;1038;23;1500;54;Ladera;Montañoso
Ginebra;2016;Granadilla;Sur;3,73;-76,27;1100;23;1300;54;Ladera;Montañoso
Ginebra;2022;Granadilla;Sur;3,73;-76,27;1100;23;1300;54;Ladera;Montañoso
Guacarí;2003;Tomate de Árbol;Centro;3,76;-76,33;980;24;1100;54;Valle;Plano
Guacarí;2021;Lulo;Centro;3,76;-76,33;980;24;1100;54;Valle;Plano
La Unión;2000;Banano;Norte;4,53;-76,1;975;24;1100;54;Ladera;Montañoso
Restrepo;2012;Tomate de Árbol;Centro;3,82;-76,52;1400;20;1600;54;Ladera;Montañoso
Restrepo;2016;Macadamia;Centro;3,82;-76,52;1400;20;1600;54;Ladera;Montañoso
Restrepo;2017;Macadamia;Centro;3,82;-76,52;1400;20;1600;54;Ladera;Montañoso
Riofrío;2014;Vid;Centro;4,16;-76,29;965;24;1300;54;Ladera;Montañoso
Toro;2001;Aguacate;Norte;4,61;-76,08;950;24;1200;54;Ladera;Montañoso
Toro;2002;Aguacate;Norte;4,61;-76,08;950;24;1200;54;Ladera;Montañoso
Trujillo;2006;Pitaya;Centro;4,22;-76,33;1260;21;2100;54;Ladera;Montañoso
Ulloa;2001;Banano;Norte;4,7;-75,84;1350;21;2100;54;Ladera;Montañoso
Ulloa;2019;Lulo;Norte;4,7;-75,84;1350;21;2100;54;Ladera;Montañoso
Ulloa;2020;Lulo;Norte;4,7;-75,84;1350;21;2100;54;Ladera;Montañoso
Yumbo;2005;Vid;Sur;3,58;-76,49;995;25;1050;54;Valle;Plano
Yumbo;2006;Vid;Sur;3,58;-76,49;995;25;1050;54;Valle;Plano
Yumbo;2015;Maracuyá;Sur;3,58;-76,49;995;25;1050;54;Valle;Plano
Bolivar;2021;Mora;Norte;4,34;-76,18;978;24;1100;54,01;Ladera;Montañoso
